,Unnamed: 0,id,genero,casado,edad,graduado,profesion,exp_laboral,nivel_gasto,tamanno_familia,anno_nacimiento,generacion,ingresos_anuales,provincia,encuentro_digital,gasto_medio_mensual_cuota,abandono,dias_como_cliente,camp_anno,Cluster,PCA1,PCA2
199,199,CLI201,1,1,39,0,0,1,1,2,1985,3,23791,11,0.939,30,0,497,3.0,1,-32327.51941952438,-5171.891580142571
200,200,CLI202,0,0,29,1,3,0,0,3,1995,3,21493,14,1.685,30,0,195,0.0,1,-34625.55647823583,-5168.712907935955
201,201,CLI203,1,1,21,0,3,0,0,3,2003,2,18379,32,1.788,30,1,344,0.5,1,-37739.54088268875,-5164.639271247236
202,202,CLI204,0,1,28,0,4,0,1,8,1996,3,24677,22,1.788,30,0,141,0.0,1,-31441.5633658793,-5169.833772192064
203,203,CLI205,0,1,43,1,3,2,0,2,1981,3,119370,44,1.491,50,1,182,0.0,2,63251.39606985035,-5261.293886573234
204,204,CLI206,1,1,69,1,7,2,0,2,1955,1,67990,47,1.091,50,0,330,0.5,0,11871.462762540788,-5210.087704342464
205,205,CLI207,1,0,25,0,3,0,0,3,1999,2,25792,21,2.306,30,0,130,0.0,1,-30326.56402267382,-5167.9249734195955
206,206,CLI208,0,0,25,0,3,0,0,3,1999,2,25123,45,2.306,30,0,516,4.0,1,-30995.518983026926,-5166.187502025113
207,207,CLI209,0,1,58,1,0,2,0,1,1966,1,75114,43,0.7,50,1,240,0.0,0,18995.44474934366,-5214.064010330709
208,208,CLI210,1,0,36,1,5,1,0,2,1988,3,22309,15,0.801,30,0,515,4.0,1,-33809.50924428794,-5161.440366549674
209,209,CLI211,0,1,55,0,4,2,1,4,1969,1,42798,10,0.818,30,1,141,0.0,3,-13320.554071223,-5180.529962526551
210,210,CLI212,0,1,76,1,4,2,0,2,1948,1,116292,22,1.033,50,1,366,3.0,2,60173.443727922466,-5251.248867490775
211,211,CLI213,1,0,41,1,0,1,0,1,1983,3,111610,3,1.238,50,0,53,0.0,2,55491.39348731187,-5245.744665021888
212,212,CLI214,0,0,22,0,6,0,0,4,2002,2,19315,26,2.409,30,0,238,0.0,1,-36803.54223631601,-5154.576433268725
213,213,CLI215,0,1,94,0,8,2,2,1,1930,0,83312,35,0.955,120,0,288,0.0,0,27193.504496615293,-5216.054249473396
214,214,CLI216,0,1,54,1,5,2,1,4,1970,1,21962,43,1.424,30,0,379,3.0,1,-34156.508712684896,-5155.130710681454
215,215,CLI217,1,0,20,0,3,0,0,3,2004,2,13516,29,1.719,30,0,277,0.0,1,-42602.53203061242,-5145.9049810031875
216,216,CLI218,0,1,57,1,5,2,1,2,1967,1,44875,12,1.385,50,1,138,0.0,3,-11243.538033254641,-5175.557303681164
217,217,CLI219,1,1,28,0,5,0,1,2,1996,3,25044,32,1.374,30,1,112,0.0,1,-31074.552199404407,-5155.1982755706795
218,218,CLI220,1,1,62,0,2,2,2,2,1962,1,28075,44,1.639,30,0,238,0.0,5,-28043.5205143068,-5157.130905496465
219,219,CLI221,1,0,68,1,8,2,0,1,1956,1,127188,48,0.974,50,0,506,4.0,2,71069.45658636735,-5252.858280642928
220,220,CLI222,0,0,39,1,0,1,0,3,1985,3,25028,3,1.123,30,0,226,0.0,1,-31090.530387223596,-5152.158508369277
221,221,CLI223,1,1,31,1,4,0,1,2,1993,3,23023,37,1.56,30,0,364,0.5,1,-33095.51681453735,-5149.169965524174
222,222,CLI224,0,0,31,1,0,0,0,3,1993,3,21556,35,1.468,30,0,282,0.0,1,-34562.52411385965,-5146.7552175520095
223,223,CLI225,1,0,22,0,3,0,0,5,2002,2,15005,47,1.236,30,0,321,0.5,1,-41113.519186466714,-5139.349207432646
224,224,CLI226,0,0,30,0,1,0,0,1,1994,3,29143,47,1.031,30,0,532,4.0,5,-26975.499596298057,-5152.109703241273
225,225,CLI227,0,0,62,0,4,2,0,1,1962,1,69229,28,1.326,30,0,521,4.0,0,13110.490361436314,-5190.258002389822
226,226,CLI228,1,1,50,1,0,2,1,4,1974,1,48692,33,0.72,30,0,583,4.0,3,-7426.494231274934,-5169.189298870076
227,227,CLI229,1,0,28,1,3,0,0,4,1996,3,23938,15,1.512,30,0,33,0.0,1,-32180.55062732375,-5144.135670668097
228,228,CLI230,1,0,44,0,6,2,0,1,1980,1,47218,39,1.077,30,1,279,0.0,3,-8900.52889411959,-5165.815704818857
229,229,CLI231,0,1,28,1,3,0,0,2,1996,3,19509,1,1.305,30,0,411,3.0,1,-36609.50293672731,-5137.728817957663
230,230,CLI232,0,1,81,0,8,2,2,2,1943,0,64200,9,1.697,30,0,428,3.0,3,8081.498474345244,-5180.367706821471
231,231,CLI233,0,0,25,0,3,0,0,4,1999,2,30810,15,2.927,30,0,343,0.5,5,-25308.517982386016,-5146.779117042221
232,232,CLI234,0,1,74,1,8,2,2,2,1950,1,32234,16,0.583,30,0,299,0.0,5,-23884.496263217545,-5147.179669050876
233,233,CLI235,1,0,23,0,3,0,0,4,2001,2,18209,15,2.133,30,0,256,0.0,1,-37909.51839113503,-5132.492685530604
234,234,CLI236,0,0,42,1,0,2,0,1,1982,3,50413,49,0.709,50,0,308,0.5,3,-5705.513165282704,-5162.927687184495
235,235,CLI237,1,0,31,0,3,0,0,4,1993,3,18631,35,1.698,30,1,126,0.0,1,-37487.527084114015,-5130.932721706218
236,236,CLI238,0,0,35,0,3,1,0,5,1989,3,23024,7,1.077,30,0,99,0.0,1,-33094.52995436284,-5134.229004788592
237,237,CLI239,0,0,36,1,8,1,0,4,1988,3,28874,7,1.307,30,1,127,0.0,5,-27244.529245502923,-5138.935660202989
238,238,CLI240,0,1,62,0,8,2,2,4,1962,1,60382,28,1.678,30,0,405,3.0,3,4263.495930571749,-5168.643806431059
239,239,CLI241,0,1,58,1,0,2,0,2,1966,1,41277,9,0.661,50,0,370,3.0,5,-14841.486364448581,-5148.993457926574
240,240,CLI242,1,1,63,0,2,2,2,5,1961,1,83097,6,1.404,30,0,569,4.0,0,26978.501559922006,-5188.790542840802
241,241,CLI243,0,1,65,1,0,2,1,3,1959,1,66869,44,0.681,80,1,210,0.0,0,10750.498723099285,-5172.016743475199
242,242,CLI244,0,1,28,1,3,0,2,4,1996,3,31045,0,2.03,30,0,273,0.0,5,-25073.51366801182,-5136.024078784005
243,243,CLI245,1,1,65,1,0,2,1,6,1959,1,84463,7,1.6,30,0,284,0.0,0,28344.47244384844,-5187.186334586125
244,244,CLI246,0,1,40,1,0,1,0,4,1984,3,81229,7,1.169,30,0,150,0.0,0,25110.44687017855,-5183.057073194949
245,245,CLI247,1,1,41,1,7,1,0,2,1983,3,119717,32,1.629,50,0,120,0.0,2,63598.42872877224,-5219.646410776692
246,246,CLI248,1,0,24,0,5,0,0,3,2000,2,20248,33,13.395,30,0,430,3.0,1,-35870.48694875391,-5121.445820673338
247,247,CLI249,1,1,47,1,0,2,0,2,1977,1,69591,41,1.424,50,0,87,0.0,0,13472.464282904868,-5168.703776520863
248,248,CLI250,1,1,45,1,0,2,0,2,1979,1,114565,3,1.583,50,0,82,0.0,2,58446.43309848562,-5211.624080823341
249,249,CLI251,0,0,23,0,4,0,0,5,2001,2,14508,37,14.085,30,0,549,4.0,1,-41610.46723975028,-5112.814629241542
250,250,CLI252,0,0,54,0,4,2,0,1,1970,1,114342,36,0.642,120,0,394,3.0,2,58223.509814044664,-5209.332690792268
251,251,CLI253,1,0,42,1,5,2,0,1,1982,3,41408,17,0.893,50,0,371,3.0,5,-14710.483352723175,-5137.120898861024
252,252,CLI254,1,1,52,0,0,2,1,4,1972,1,89663,49,1.619,30,0,359,0.5,4,33544.47912797531,-5183.247194232777
253,253,CLI255,1,1,77,1,8,2,2,3,1947,1,123604,46,1.639,80,0,46,0.0,2,67485.45990718882,-5215.456012058191
254,254,CLI256,0,0,34,0,4,1,0,4,1990,3,18455,10,1.169,30,0,308,0.5,1,-37663.48620146829,-5111.721824468969
255,255,CLI257,0,1,90,0,8,2,1,2,1934,0,40760,11,1.17,30,0,70,0.0,5,-15358.496776185588,-5132.555520355305
256,256,CLI258,0,1,56,0,2,2,0,1,1968,1,122968,6,1.228,120,0,335,0.5,2,66849.5042535143,-5211.769601174064
257,257,CLI259,0,0,46,0,1,2,0,1,1978,1,108670,16,1.443,120,1,281,0.0,2,52551.50339548888,-5196.818591325859
258,258,CLI260,1,0,42,1,0,2,0,3,1982,3,24978,13,1.33,30,0,74,0.0,1,-31140.508782069108,-5114.142538511473
259,259,CLI261,1,1,20,0,2,0,2,4,2004,2,21453,40,1.098,30,0,515,4.0,1,-34665.46754766429,-5109.603906515622
260,260,CLI262,1,1,55,1,0,2,1,3,1969,1,115574,33,0.603,80,0,251,0.0,2,59455.48343692906,-5200.569983983794
261,261,CLI263,0,0,51,1,5,2,0,1,1973,1,51073,44,1.502,50,0,253,0.0,3,-5045.488567548637,-5136.584320742514
262,262,CLI264,0,1,79,0,8,2,2,3,1945,0,32554,40,0.994,30,0,223,0.0,5,-23564.473061295106,-5117.508302587734
263,263,CLI265,0,0,36,0,4,1,0,4,1988,3,26531,22,1.054,30,1,169,0.0,5,-29587.4975129739,-5110.6382815198485
264,264,CLI266,0,0,28,0,1,0,0,7,1996,3,30471,38,2.306,30,1,162,0.0,5,-25647.50438166077,-5113.48700050353
265,265,CLI267,0,1,83,0,7,2,2,2,1941,0,51383,45,0.622,30,0,51,0.0,3,-4735.500157649767,-5132.932707542921
266,266,CLI268,1,0,79,1,0,2,0,1,1945,0,59940,35,0.994,50,0,52,0.0,3,3821.5028219101077,-5140.287253017632
267,267,CLI269,0,1,79,1,0,2,1,3,1945,0,67348,8,1.502,80,1,211,0.0,0,11229.531513120062,-5146.485043667255
268,268,CLI270,1,1,40,1,7,1,0,6,1984,3,56576,26,2.043,30,0,177,0.0,3,457.4900383482527,-5134.976454319537
269,269,CLI271,1,1,44,1,0,2,0,2,1980,1,55372,20,0.801,50,1,249,0.0,3,-746.4879050130403,-5132.783646358871
270,270,CLI272,0,0,31,1,7,0,0,4,1993,3,31689,8,2.02,30,0,511,4.0,5,-24429.458276142374,-5108.601228811413
271,271,CLI273,0,0,31,1,5,0,0,3,1993,3,21001,9,1.56,30,1,194,0.0,1,-35117.485846792566,-5097.232812292546
272,272,CLI274,1,1,21,0,7,0,2,3,2003,2,16263,5,1.754,30,0,561,4.0,1,-39855.4455993691,-5091.526340943231
273,273,CLI275,1,1,47,1,0,2,0,2,1977,1,93570,29,1.385,50,0,350,0.5,4,37451.503121214744,-5166.063207977519
274,274,CLI276,0,1,39,1,0,1,1,2,1985,3,29143,3,1.399,30,0,230,0.0,5,-26975.47998041599,-5102.176097971226
275,275,CLI277,1,1,72,1,8,2,2,2,1952,1,49363,39,1.463,50,1,288,0.0,3,-6755.458379935306,-5120.907144343218
276,276,CLI278,1,1,57,1,2,2,2,4,1967,1,81605,20,1.287,80,0,511,1.0,0,25486.55255966063,-5151.341980119129
277,277,CLI279,0,0,44,1,0,2,0,1,1980,1,56875,1,1.307,50,0,151,0.0,3,756.5078144987856,-5126.2729692740895
278,278,CLI280,0,1,76,0,4,2,0,3,1948,1,73565,5,1.326,30,0,403,3.0,0,17446.533433467062,-5141.518405133751
279,279,CLI281,0,0,24,0,3,0,0,3,2000,2,12875,36,12.705,30,0,225,0.0,1,-43243.472873705345,-5081.290290477108
280,280,CLI282,1,1,52,1,2,2,1,4,1972,1,102945,42,0.876,80,0,247,0.0,4,46826.509437432425,-5168.238053357881
281,281,CLI283,1,1,32,1,6,1,2,2,1992,3,19708,26,1.698,30,1,117,0.0,1,-36410.483329542025,-5085.986584555237
282,282,CLI284,1,1,51,1,0,2,1,3,1973,1,27708,0,0.915,30,0,50,0.0,5,-28410.484981305868,-5092.8139921129
283,283,CLI285,1,0,35,1,0,1,0,2,1989,3,21909,4,1.652,30,0,38,0.0,1,-34209.490163740025,-5086.1534728223005
284,284,CLI286,0,0,42,1,3,2,0,1,1982,3,76047,16,1.399,50,0,512,1.0,0,19928.54130736165,-5137.916459926522
285,285,CLI287,1,1,65,1,0,2,0,1,1959,1,110421,31,1.639,50,0,439,1.0,2,54302.523240743205,-5170.499584859646
286,286,CLI288,0,0,29,1,7,0,0,1,1995,3,27554,32,2.685,30,0,122,0.0,5,-28564.48486709552,-5088.647252238516
287,287,CLI289,1,0,29,1,3,0,0,2,1995,3,27078,17,1.685,30,0,69,0.0,5,-29040.489544295597,-5087.194173709453
288,288,CLI290,1,0,31,0,6,0,0,1,1993,3,21752,8,0.939,30,0,498,3.0,1,-34366.4353958738,-5080.900242826052
289,289,CLI291,0,1,58,1,4,2,1,3,1966,1,129871,21,1.228,80,0,188,0.0,2,73752.49654987596,-5185.545397760514
290,290,CLI292,0,0,47,1,7,2,0,1,1977,1,88700,13,1.6,120,0,519,4.0,4,32581.576583718328,-5144.265668727181
291,291,CLI293,1,0,30,0,5,0,0,3,1994,3,19071,2,0.801,30,0,598,4.0,1,-37047.41990301233,-5075.260556365807
292,292,CLI294,0,0,35,0,0,1,0,8,1989,3,23946,2,1.284,30,1,272,0.0,1,-32172.45636406512,-5079.091946991293
293,293,CLI295,1,0,29,0,4,0,0,4,1995,3,26208,48,11.325,30,1,276,0.0,1,-29910.45978925579,-5080.299183904387
294,294,CLI296,0,0,34,0,7,1,0,2,1990,3,24267,18,0.686,30,1,183,0.0,1,-31851.46520108786,-5077.424437666513
295,295,CLI297,1,1,43,1,2,2,2,3,1981,3,84366,1,1.606,30,0,199,0.0,0,28247.50173257648,-5135.1099817801305
296,296,CLI298,0,1,47,0,4,2,0,3,1977,1,102063,26,15.215,30,0,39,0.0,4,45944.474716203724,-5151.426052179273
297,297,CLI299,1,1,28,0,5,0,0,2,1996,3,24575,3,1.374,30,0,83,0.0,1,-31543.477042947437,-5074.74711069704
298,298,CLI300,1,1,44,1,0,2,2,3,1980,1,74758,28,1.054,30,0,170,0.0,0,18639.50848157794,-5122.73328844875
299,299,CLI301,0,1,44,1,7,2,1,2,1980,1,111342,44,1.514,50,0,347,0.5,2,55223.514466027904,-5157.418538464084
300,300,CLI302,1,1,69,1,7,2,1,3,1955,1,115079,32,0.837,80,1,234,0.0,2,58960.528489014934,-5160.0904633548025
301,301,CLI303,0,1,30,1,3,0,0,2,1994,3,30022,47,1.077,30,0,274,0.0,5,-26096.4541580142,-5076.024104825381
302,302,CLI304,1,0,30,1,3,0,0,3,1994,3,29916,18,1.951,30,0,470,3.0,5,-26202.43098134015,-5074.878562269777
303,303,CLI305,0,0,21,0,3,0,0,2,2003,2,15567,5,1.995,30,0,254,0.0,1,-40551.449540026,-5059.913303239566
304,304,CLI306,0,1,95,1,8,2,2,2,1929,0,37113,17,0.681,50,0,463,3.0,5,-19005.389472014802,-5079.9072384278115
305,305,CLI307,1,1,45,1,6,2,2,2,1979,1,82698,36,1.813,50,0,380,1.0,0,26579.544037638145,-5123.439720523619
306,306,CLI308,0,1,30,1,0,0,1,2,1994,3,21265,29,1.169,30,0,500,0.0,1,-34853.417781242664,-5062.423876279463
307,307,CLI309,0,1,77,0,5,2,1,2,1947,1,34240,14,0.915,30,1,136,0.0,5,-21878.441179958485,-5074.174058583677
308,308,CLI310,0,1,58,0,4,2,1,4,1966,1,33034,36,0.681,30,0,464,3.0,5,-23084.412654920685,-5071.924638784423
309,309,CLI311,0,1,54,0,4,2,1,4,1970,1,78303,3,1.482,30,0,67,0.0,0,22184.510579243404,-5115.21797976035
310,310,CLI312,1,1,61,0,2,2,0,1,1963,1,27311,17,1.385,30,0,323,0.5,5,-28807.42109841372,-5064.366886187761
311,311,CLI313,0,1,63,1,4,2,1,4,1961,1,107558,33,0.72,80,1,241,0.0,4,51439.54186826707,-5141.744372920667
312,312,CLI314,1,1,91,0,8,2,0,1,1933,0,33200,31,15.215,30,1,276,0.0,5,-22918.412253869137,-5068.127971872083
313,313,CLI315,1,1,47,0,2,2,2,4,1977,1,124965,32,1.6,200,0,210,0.0,2,68846.57894145821,-5156.740152718629
314,314,CLI316,1,1,40,0,5,1,0,3,1984,3,30372,13,0.801,30,0,289,0.0,5,-25746.434574967458,-5063.363319784612
315,315,CLI317,1,1,81,1,8,2,0,2,1943,0,67552,33,0.955,50,1,324,0.5,0,11433.577298621967,-5098.661688974218
316,316,CLI318,0,0,33,0,1,1,0,4,1991,3,20283,17,1.399,30,1,356,0.5,1,-35835.42201247846,-5051.496410365458
317,317,CLI319,0,0,41,1,0,1,0,2,1983,3,42918,31,1.054,50,0,428,3.0,3,-13200.414041424265,-5072.582876815549
318,318,CLI320,0,0,24,0,6,0,0,1,2000,2,17004,43,1.65,30,1,376,3.0,1,-39114.420460191424,-5046.289489852676
319,319,CLI321,1,0,21,0,3,0,0,4,2003,2,22373,12,1.685,30,1,314,0.5,1,-33745.43176914826,-5050.546457248088
320,320,CLI322,1,1,77,1,4,2,2,2,1947,1,79612,21,1.033,50,0,67,0.0,0,23493.54279769362,-5105.494608217785
321,321,CLI323,1,1,98,1,8,2,0,1,1926,0,32117,30,0.661,30,0,40,0.0,5,-24001.425504898358,-5058.121633553805
322,322,CLI324,1,0,20,0,3,0,0,4,2004,2,19878,49,2.306,30,0,176,0.0,1,-36240.44329050525,-5045.13931355631
323,323,CLI325,1,0,28,1,5,0,0,1,1996,3,25900,21,1.512,30,1,212,0.0,1,-30218.437974177792,-5050.0127298622865
324,324,CLI326,0,0,50,1,0,2,0,1,1974,1,102534,42,1.502,50,0,256,0.0,4,46415.53784743413,-5123.837074979533
325,325,CLI327,0,0,39,1,0,1,0,1,1985,3,18453,30,0.686,30,0,355,0.5,1,-37665.40880545597,-5040.709398969379
326,326,CLI328,0,1,41,0,4,1,0,1,1983,3,46573,34,1.905,30,0,116,0.0,3,-9545.452844834901,-5067.221319468395
327,327,CLI329,0,1,43,0,4,2,1,2,1981,3,114028,42,1.491,120,0,555,4.0,2,57909.59740377299,-5131.990966600761
328,328,CLI330,0,0,35,1,3,1,0,5,1989,3,20138,18,1.997,30,1,182,0.0,1,-35980.42878558904,-5039.392582070452
329,329,CLI331,0,1,68,1,0,2,1,3,1956,1,61611,38,1.502,80,0,78,0.0,3,5492.574928836388,-5078.910952753486
330,330,CLI332,0,1,64,1,4,2,1,4,1960,1,37050,6,1.541,30,1,196,0.0,5,-19068.42091791038,-5053.905131343885
331,331,CLI333,0,0,35,0,4,1,0,4,1989,3,19290,47,2.066,30,1,225,0.0,1,-36828.42042410072,-5035.554657037202
332,332,CLI334,1,0,28,0,3,0,0,5,1996,3,27767,16,1.857,30,0,111,0.0,5,-28351.441895244836,-5042.857929565112
333,333,CLI335,0,1,62,1,0,2,1,4,1962,1,108609,12,1.561,80,0,211,0.0,2,52490.558713957274,-5120.777577437763
334,334,CLI336,0,0,40,1,7,1,0,2,1984,3,66164,24,1.422,50,0,190,0.0,0,10045.559331749566,-5078.33513370186
335,335,CLI337,0,0,33,0,3,1,0,3,1991,3,18858,41,1.905,30,0,86,0.0,1,-37260.43300500364,-5031.16303806379
336,336,CLI338,1,0,21,0,3,0,0,5,2003,2,21250,25,1.547,30,0,486,3.0,1,-34868.39498311929,-5032.412274407119
337,337,CLI339,1,0,30,1,3,0,0,2,1994,3,28178,48,0.985,30,0,103,0.0,5,-27940.43708117859,-5038.260484022957
338,338,CLI340,0,0,42,1,5,2,0,1,1982,3,49370,44,2.02,50,1,100,0.0,3,-6748.434429759909,-5057.954444712911
339,339,CLI341,1,1,51,1,0,2,1,2,1973,1,29539,39,1.013,30,1,314,0.5,5,-26579.40073115519,-5037.544099057995
340,340,CLI342,1,0,32,1,0,1,0,1,1992,3,26497,28,0.824,30,0,412,3.0,1,-29621.39697896654,-5033.552235641685
341,341,CLI343,1,1,56,0,7,2,1,4,1968,1,37594,7,1.678,30,0,147,0.0,5,-18524.420439367794,-5043.446917545911
342,342,CLI344,1,1,61,0,0,2,0,1,1963,1,21809,47,0.622,30,1,218,0.0,1,-34309.39797472906,-5027.016284147143
343,343,CLI345,0,1,76,1,4,2,0,1,1948,1,79990,39,1.033,50,0,335,0.5,0,23871.594734094135,-5082.805277727165
344,344,CLI346,0,0,29,0,3,0,0,8,1995,3,23466,43,2.306,30,1,340,0.5,1,-32652.400870044206,-5026.607733208648
345,345,CLI347,0,1,91,1,8,2,0,3,1933,0,103546,15,0.857,80,1,220,0.0,4,47427.5906242691,-5103.831662222351
346,346,CLI348,0,0,43,1,3,2,0,1,1981,3,33027,3,0.87,30,0,110,0.0,5,-23091.423692444143,-5033.995062338236
347,347,CLI349,1,1,39,1,0,1,0,1,1985,3,29435,43,0.801,30,0,97,0.0,5,-26683.42392279927,-5029.489452242308
348,348,CLI350,1,1,21,0,6,0,2,5,2003,2,14959,21,1.236,30,0,449,3.0,1,-41159.38316819433,-5014.277011431626
349,349,CLI351,0,1,66,1,0,2,2,4,1958,1,80361,15,0.896,80,1,237,0.0,0,24242.59862167458,-5077.186828293048
350,350,CLI352,1,1,39,1,0,1,1,4,1985,3,26201,29,1.238,30,0,588,4.0,1,-29917.36334174136,-5023.2250502821225
351,351,CLI353,0,0,58,1,4,2,0,1,1966,1,64449,40,0.779,50,0,171,0.0,0,8330.58478252025,-5059.664390126839
352,352,CLI354,0,1,95,0,8,2,0,1,1929,0,44807,34,1.756,30,0,151,0.0,3,-11311.392940692385,-5039.489673534531
353,353,CLI355,0,0,32,0,3,1,0,3,1992,3,31755,10,1.836,30,1,136,0.0,5,-24363.41906799276,-5025.747062551801
354,354,CLI356,0,0,29,0,5,0,0,1,1995,3,22925,2,2.444,30,0,56,0.0,1,-33193.422776761705,-5016.141747360443
355,355,CLI357,1,0,40,1,4,1,0,1,1984,3,126948,2,1.353,50,1,150,0.0,2,70829.53409805907,-5116.701763697099
356,356,CLI358,0,0,24,0,1,0,0,4,2000,2,14795,32,1.788,30,1,227,0.0,1,-41323.398696331904,-5006.164871378893
357,357,CLI359,1,0,21,0,6,0,0,5,2003,2,22750,20,1.754,30,0,151,0.0,1,-33368.413354981065,-5012.949867489677
358,358,CLI360,0,1,22,1,8,0,1,3,2002,2,12854,16,2.271,30,0,133,0.0,1,-43264.40713435481,-5002.290081236667
359,359,CLI361,1,0,47,1,3,2,0,3,1977,1,88578,8,1.639,80,0,73,0.0,4,32459.573942848627,-5075.246539827137
360,360,CLI362,0,0,46,1,0,2,0,3,1978,1,46621,45,1.443,30,0,255,0.0,3,-9497.401217762424,-5033.237901989857
361,361,CLI363,1,0,47,1,7,2,0,2,1977,1,94822,15,1.482,50,0,498,1.0,4,38703.60489824593,-5079.254007110796
362,362,CLI364,0,1,55,1,4,2,2,3,1969,1,79899,45,1.756,80,1,138,0.0,0,23780.594457769388,-5063.756549888103
363,363,CLI365,1,0,28,1,7,0,0,2,1996,3,20884,42,2.823,30,0,568,4.0,1,-35234.35531430278,-5005.036859808679
364,364,CLI366,1,1,67,0,0,2,2,2,1957,1,29880,24,1.541,30,0,390,3.0,5,-26238.359278632655,-5012.861020154572
365,365,CLI367,0,1,31,1,3,0,1,2,1993,3,30351,38,1.307,30,1,198,0.0,5,-25767.3999265529,-5012.362070819935
366,366,CLI368,1,0,42,1,0,2,0,1,1982,3,63425,11,1.468,50,0,541,1.0,3,7306.633227795435,-5043.584493622254
367,367,CLI369,1,0,28,0,2,0,0,3,1996,3,24078,23,12.705,30,0,145,0.0,1,-32040.401422594023,-5004.2480494974525
368,368,CLI370,0,0,20,0,3,0,0,5,2004,2,14074,18,3.03,30,0,118,0.0,1,-42044.40099778822,-4993.4846601899835
369,369,CLI371,1,1,47,1,7,2,1,5,1977,1,127659,46,0.837,200,0,134,0.0,2,71540.62318639603,-5103.387216877015
370,370,CLI372,0,0,30,1,0,0,0,1,1994,3,31960,4,1.031,30,0,207,0.0,5,-24158.395650789054,-5008.931928700037
371,371,CLI373,0,0,66,1,7,2,0,2,1958,1,120691,28,1.658,50,0,358,0.5,2,64572.591605946014,-5094.546268947494
372,372,CLI374,1,1,83,1,8,2,0,1,1941,0,38201,26,1.6,50,0,329,0.5,5,-17917.345473650894,-5012.998556511233
373,373,CLI375,0,0,34,0,5,1,0,4,1990,3,19790,34,1.491,30,0,504,4.0,1,-36328.34877132454,-4993.982613815097
374,374,CLI376,1,0,25,0,5,0,0,4,1999,2,19630,13,0.995,30,1,132,0.0,1,-36488.3945971294,-4992.907366622604
375,375,CLI377,1,0,40,1,0,1,0,1,1984,3,41003,20,0.824,50,0,45,0.0,5,-15115.399913302848,-5012.796130329346
376,376,CLI378,1,0,33,0,5,1,0,1,1991,3,18748,13,0.893,30,1,177,0.0,1,-37370.38259364028,-4990.036368697198
377,377,CLI379,1,1,62,0,0,2,1,2,1962,1,89101,46,0.818,120,0,348,0.5,4,32982.650112838965,-5057.693973532088
378,378,CLI380,0,1,57,1,0,2,0,2,1967,1,67677,33,1.267,50,1,301,0.5,0,11558.623110865854,-5035.788551279455
379,379,CLI381,1,1,43,1,7,2,0,1,1981,3,103658,38,0.962,50,0,32,0.0,4,47539.561639039035,-5069.983343144493
380,380,CLI382,0,0,39,0,0,1,0,1,1985,3,30379,6,1.882,30,0,198,0.0,5,-25739.380938751747,-4997.390038665326
381,381,CLI383,1,1,36,0,4,1,1,2,1988,3,25600,1,1.008,30,0,271,0.0,1,-30518.370102880643,-4991.707410910565
382,382,CLI384,0,0,28,1,0,0,0,6,1996,3,28014,28,2.202,30,1,274,0.0,5,-28104.374819557488,-4993.063583822268
383,383,CLI385,0,1,30,1,0,0,1,2,1994,3,26804,40,0.663,30,1,393,3.0,5,-29314.35844280984,-4990.855953027934
384,384,CLI386,1,1,39,1,0,1,2,3,1985,3,30079,28,1.376,30,0,60,0.0,5,-26039.392417382398,-4993.126649437134
385,385,CLI387,0,1,45,1,0,2,1,2,1979,1,127853,22,1.215,50,1,155,0.0,2,71734.56611436779,-5087.584151750027
386,386,CLI388,0,1,54,1,0,2,1,3,1970,1,91418,6,15.215,80,1,368,3.0,4,35299.63544885638,-5050.956029041006
387,387,CLI389,0,1,51,0,0,2,1,2,1973,1,58505,26,0.622,30,0,143,0.0,3,2386.607165761605,-5017.867698898651
388,388,CLI390,0,0,34,0,3,1,0,2,1990,3,21815,23,2.02,30,0,155,0.0,1,-34303.374909587175,-4981.036015852697
389,389,CLI391,1,0,54,1,5,2,0,1,1970,1,121883,31,1.052,50,1,237,0.0,2,65764.58820417638,-5077.73639305251
390,390,CLI392,0,0,29,1,0,0,0,1,1995,3,26554,33,2.582,30,0,405,3.0,5,-29564.35063926325,-4983.6093352704665
391,391,CLI393,1,1,47,1,5,2,2,2,1977,1,49063,42,11.305,50,1,370,3.0,3,-7055.349267770856,-5004.596194227657
392,392,CLI394,0,1,33,1,0,1,0,4,1991,3,22790,2,1.721,30,1,316,0.5,1,-33328.35400983767,-4977.953550646813
393,393,CLI395,0,1,77,1,0,2,1,4,1947,1,98977,25,0.994,80,0,521,4.0,4,42858.66700728932,-5051.30428609257
394,394,CLI396,0,0,31,1,0,0,0,1,1993,3,27627,5,0.962,30,0,195,0.0,5,-28491.370088399945,-4980.703219714851
395,395,CLI397,0,1,98,0,8,2,2,1,1926,0,66627,10,1.267,30,1,392,3.0,0,10508.663117771852,-5017.745780663221
396,396,CLI398,0,1,46,0,1,2,2,4,1978,1,93705,47,1.248,30,0,273,0.0,4,37586.604028039175,-5043.213053266893
397,397,CLI399,0,1,41,1,7,1,1,3,1983,3,94044,48,1.215,30,1,222,0.0,4,37925.59624215371,-5042.555109857363
398,398,CLI400,1,1,32,0,2,1,1,3,1992,3,22882,24,1.491,30,0,306,0.5,1,-33236.34988324527,-4972.045179305405
399,399,CLI401,0,1,75,1,0,2,2,2,1949,1,60671,10,0.798,50,1,197,0.0,3,4552.646408113105,-5007.970096461689
