ID,Genero,Casado,Edad,Graduado,Profesion,Experiencia laboral,Gastoscore,Family_Size,anno_nacimiento,Generacion,ingresos_anuales_brutos,Provincia,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente,Campanna_anno
CLI166,1,1,0.9809203667107528,1,5,+20annos,Medio,2,1958,1,-0.17747044862556752,LLeida,1.404,0.16444116979956172,0,0.8868312164090304,3.0
CLI167,0,1,0.1128293399160766,1,0,+20annos,Medio,3,1974,1,-0.9420706082568205,Palencia,1.561,-0.5330863202314747,1,-0.7256660492079233,3.0
CLI168,0,1,0.3298520966147456,1,1,+20annos,Medio,3,1970,1,-0.08121149086749056,Guipiºzcoa,0.564,-0.5330863202314747,0,0.8532375233753439,3.0
CLI169,1,0,-0.7010059977039323,1,0,10-20annos,Bajo,5,1989,3,-1.0423344801671528,Madrid,1.583,-0.5330863202314747,0,-1.639414499724197,3.0
CLI170,0,1,-0.21270479513192697,1,0,+20annos,Bajo,3,1980,1,-0.9546494231293967,Orense,1.169,-0.5330863202314747,0,-1.5789458522635613,3.0
CLI171,1,1,0.9266646775360855,0,0,+20annos,Medio,2,1959,1,-0.9450037848190357,Cuenca,1.346,-0.5330863202314747,0,-0.6047287542866517,3.0
CLI172,1,1,0.2755964074400784,1,0,+20annos,Bajo,5,1971,1,-0.5118525767180845,Granada,0.72,-0.5330863202314747,1,0.06714510638707892,0.5
CLI173,1,1,2.2830569069027673,1,2,+20annos,Alto,2,1934,0,0.17783876609352234,Valladolid,1.17,0.16444116979956172,0,0.5643317632856396,3.0
CLI174,0,1,1.5777329476320927,1,8,+20annos,Bajo,2,1947,1,-0.7515833534375848,Valladolid,1.228,-0.5330863202314747,0,-0.30238551698347294,3.0
CLI175,1,0,-0.7552616868785996,1,0,10-20annos,Bajo,2,1990,3,-1.0552799421100056,Zamora,1.353,-0.5330863202314747,1,-0.456916504938431,3.0
CLI176,0,1,1.6862443259814273,1,8,+20annos,Alto,2,1945,0,0.17727469367771173,Almeri­a,1.737,0.16444116979956172,1,-1.0750404567582632,3.0
CLI177,1,1,0.3841077857894129,1,0,+20annos,Medio,4,1969,1,0.8479849996972922,Valencia,0.74,1.2107324048461163,0,0.21495735573529967,0.5
CLI178,0,0,-1.243562889450605,0,4,<10annos,Bajo,1,1999,2,-0.7774460737025003,Lugo,2.306,-0.5330863202314747,0,1.2832367942065315,3.0
CLI179,0,0,-1.4063299569746068,0,3,<10annos,Bajo,6,2002,2,-1.0364399234219321,Salamanca,3.099,-0.5330863202314747,0,1.471361475195176,4.0
CLI180,0,0,-1.2978185786252723,0,3,<10annos,Bajo,3,2000,2,-0.9863502928979518,Jaen,2.168,-0.5330863202314747,0,0.7591751828810216,3.0
CLI181,0,0,-0.7552616868785996,1,4,10-20annos,Bajo,1,1990,3,-0.8025472962060715,Las Palmas,0.755,-0.5330863202314747,0,-1.1422278428256363,3.0
CLI182,0,1,-0.429727551830596,1,0,10-20annos,Medio,2,1984,3,-0.613413815184781,Albacete,0.778,-0.5330863202314747,0,1.2362056239593704,3.0
CLI183,1,1,0.49261916413874746,0,7,+20annos,Medio,5,1967,1,1.8180203331667617,Granada,1.678,5.395897345032335,0,1.4108928277345403,4.0
CLI184,0,0,-0.8637730652279342,1,0,10-20annos,Bajo,1,1992,3,-0.9709511159463228,Las Palmas,0.732,-0.5330863202314747,0,0.9472998638696661,3.0
CLI185,1,1,-0.21270479513192697,1,0,+20annos,Medio,4,1980,1,1.6982113520485926,Salamanca,1.1,-0.5330863202314747,0,0.1477699696679266,0.5
CLI186,0,0,-0.21270479513192697,1,0,+20annos,Bajo,1,1980,1,0.9718553022092976,Las Palmas,1.675,0.16444116979956172,0,0.9607373410831408,1.0
CLI187,1,1,-0.3212161734812615,1,0,+20annos,Bajo,2,1982,3,-0.9760559713094086,Jaen,1.307,-0.5330863202314747,0,1.538548861262549,1.0
CLI188,0,1,2.500079663601436,0,8,+20annos,Bajo,1,1930,0,0.3100291367387338,Pontevedra,0.935,-0.5330863202314747,1,-0.2284793923093626,3.0
CLI189,0,0,-1.3520742677999396,0,5,<10annos,Bajo,3,2001,2,-1.2079461414491415,Alicante,2.754,-0.5330863202314747,0,-0.26207308534304913,3.0
CLI190,0,1,-0.15844910595725972,0,4,+20annos,Medio,2,1979,1,0.6582028353978197,Sevilla,1.008,2.6057873849081887,0,-1.0212905479043648,3.0
CLI191,1,1,-0.21270479513192697,1,0,+20annos,Bajo,2,1980,1,1.8936060368853809,Alicante,1.146,0.16444116979956172,0,-1.3303525238142808,3.0
CLI192,1,1,0.5468748533134147,1,0,+20annos,Medio,3,1966,1,1.0961768626539514,Cordoba,1.287,1.2107324048461163,1,-0.8466033441291948,3.0
CLI193,0,1,-0.10419341678259245,1,0,+20annos,Bajo,2,1978,1,-0.8573469314020702,Gerona,15.215,-0.5330863202314747,0,0.05370762917360431,0.5
CLI194,1,1,-0.10419341678259245,0,2,+20annos,Bajo,2,1978,1,0.577089222004257,Toledo,1.306,2.6057873849081887,1,-1.3034775693873317,3.0
CLI195,1,1,0.2755964074400784,1,0,+20annos,Medio,4,1971,1,0.6353296989367003,Valencia,1.052,1.2107324048461163,0,-0.21504191509588796,3.0
CLI196,1,1,0.9266646775360855,1,0,+20annos,Bajo,2,1959,1,-0.10752546906505452,Cordoba,1.737,0.16444116979956172,0,1.7871421897118296,1.0
CLI197,1,1,-0.15844910595725972,1,2,+20annos,Medio,3,1979,1,1.7540263175930504,Cordoba,1.744,-0.5330863202314747,0,1.4377677821614896,4.0
CLI198,0,1,-0.7552616868785996,1,0,10-20annos,Medio,2,1990,3,-0.725918058518203,Teruel,1.514,-0.5330863202314747,1,-1.0078530706908901,3.0
CLI199,0,1,0.3298520966147456,1,0,+20annos,Alto,5,1970,1,1.5549087548119127,Murcia,1.678,-0.5330863202314747,1,-1.0616029795447885,3.0
CLI200,1,1,1.4149658801080909,1,2,+20annos,Bajo,2,1950,1,1.6039266477458527,Toledo,0.759,0.16444116979956172,0,1.189174453712209,3.0
CLI201,1,1,-0.4839832410052633,0,0,10-20annos,Medio,2,1985,3,-0.9116106978030488,Ciudad Real,0.939,-0.5330863202314747,0,1.3369867030604299,3.0
CLI202,0,0,-1.026540132751936,1,3,<10annos,Bajo,3,1995,3,-0.9764226183796855,Gerona,1.685,-0.5330863202314747,0,-0.6920723561742368,3.0
CLI203,1,1,-1.460585646149274,0,3,<10annos,Bajo,3,2003,2,-1.0642486935213942,Orense,1.788,-0.5330863202314747,1,0.309019696229622,0.5
CLI204,0,1,-1.0807958219266032,0,4,<10annos,Medio,8,1996,3,-0.8866222897826397,La Corui±a,1.788,-0.5330863202314747,0,-1.0548842409380514,3.0
CLI205,0,1,-0.26696048430659425,1,3,+20annos,Bajo,2,1981,3,1.7840631737349644,Valladolid,1.491,0.16444116979956172,1,-0.7794159580618217,3.0
CLI206,1,1,1.1436874342347545,1,7,+20annos,Bajo,2,1955,1,0.33496113751756185,Zaragoza,1.091,0.16444116979956172,0,0.21495735573529967,0.5
CLI207,1,0,-1.243562889450605,0,3,<10annos,Bajo,3,1999,2,-0.8551752526011994,LLeida,2.306,-0.5330863202314747,0,-1.1287903656121616,3.0
CLI208,0,0,-1.243562889450605,0,3,<10annos,Bajo,3,1999,2,-0.8740434749100636,Vizcaya,2.306,-0.5330863202314747,0,1.4646427365884387,4.0
CLI209,0,1,0.5468748533134147,1,0,+20annos,Bajo,1,1966,1,0.5358837320292935,Valencia,0.7,0.16444116979956172,1,-0.38972911887105793,3.0
CLI210,1,0,-0.6467503085292651,1,5,10-20annos,Bajo,2,1988,3,-0.9534084638146134,Granada,0.801,-0.5330863202314747,0,1.4579239979817016,4.0
CLI211,0,1,0.3841077857894129,0,4,+20annos,Medio,4,1969,1,-0.3755444774374558,Ceuta,0.818,-0.5330863202314747,1,-1.0548842409380514,3.0
CLI212,0,1,1.5234772584574254,1,4,+20annos,Bajo,2,1948,1,1.6972524289417148,La Corui±a,1.033,0.16444116979956172,1,0.45683194557784274,3.0
CLI213,1,0,-0.37547186265592875,1,0,10-20annos,Bajo,1,1983,3,1.5652030764004559,Badajoz,1.238,0.16444116979956172,0,-1.6461332383309344,3.0
CLI214,0,0,-1.4063299569746068,0,6,<10annos,Bajo,4,2002,2,-1.0378501044614585,Lugo,2.409,-0.5330863202314747,0,-0.4031665960845326,3.0
CLI215,0,1,2.500079663601436,0,8,+20annos,Alto,1,1930,0,0.7670970152700539,Salamanca,0.955,2.6057873849081887,0,-0.06722966574766721,3.0
CLI216,0,1,0.3298520966147456,1,5,+20annos,Medio,4,1970,1,-0.9631951202289272,Valencia,1.424,-0.5330863202314747,0,0.5441755474654277,3.0
CLI217,1,0,-1.5148413353239414,0,3,<10annos,Bajo,3,2004,2,-1.2014029014257388,Melilla,1.719,-0.5330863202314747,0,-0.1411357904217776,3.0
CLI218,0,1,0.49261916413874746,1,5,+20annos,Medio,2,1967,1,-0.31696555705552615,Cordoba,1.385,0.16444116979956172,1,-1.0750404567582632,3.0
CLI219,1,1,-1.0807958219266032,0,5,<10annos,Medio,2,1996,3,-0.8762715609525153,Orense,1.374,-0.5330863202314747,1,-1.2497276605334333,3.0
CLI220,1,1,0.7638976100120838,0,2,+20annos,Alto,2,1962,1,-0.7907863863364206,Valladolid,1.639,-0.5330863202314747,0,-0.4031665960845326,3.0
CLI221,1,0,1.0894317450600874,1,8,+20annos,Bajo,1,1956,1,2.0045590810753238,ilava,0.974,0.16444116979956172,0,1.3974553505210656,4.0
CLI222,0,0,-0.4839832410052633,1,0,10-20annos,Bajo,3,1985,3,-0.8767228188851639,Badajoz,1.123,-0.5330863202314747,0,-0.48379145936538026,3.0
CLI223,1,1,-0.9180287544026013,1,4,<10annos,Medio,2,1993,3,-0.9332710785701754,Segovia,1.56,-0.5330863202314747,0,0.44339446836436813,0.5
CLI224,0,0,-0.9180287544026013,1,0,<10annos,Bajo,3,1993,3,-0.9746457902698821,Salamanca,1.468,-0.5330863202314747,0,-0.10754209738809106,3.0
CLI225,1,0,-1.4063299569746068,0,3,<10annos,Bajo,5,2002,2,-1.1594077100686404,Zaragoza,1.236,-0.5330863202314747,0,0.1544887082746639,0.5
CLI226,0,0,-0.9722844435772686,0,1,<10annos,Bajo,1,1994,3,-0.7606649193321352,Zaragoza,1.031,-0.5330863202314747,0,1.5721425542962357,4.0
CLI227,0,0,0.7638976100120838,0,4,+20annos,Bajo,1,1962,1,0.3699054236770278,Malaga,1.326,-0.5330863202314747,0,1.4982364296221253,4.0
CLI228,1,1,0.1128293399160766,1,0,+20annos,Medio,4,1974,1,-0.20931233649807526,Palencia,0.72,-0.5330863202314747,0,1.9147982232398384,4.0
CLI229,1,0,-1.0807958219266032,1,3,<10annos,Bajo,4,1996,3,-0.907464765546841,Granada,1.512,-0.5330863202314747,0,-1.7805080104656805,3.0
CLI230,1,0,-0.21270479513192697,0,6,+20annos,Bajo,1,1980,1,-0.25088447354331567,Soria,1.077,-0.5330863202314747,1,-0.12769831320830297,3.0
CLI231,0,1,-1.0807958219266032,1,3,<10annos,Bajo,2,1996,3,-1.0323786020280958,Alicante,1.305,-0.5330863202314747,0,0.7591751828810216,3.0
CLI232,0,1,1.7947557043307618,0,8,+20annos,Alto,2,1943,0,0.22806941472145525,Castellon,1.697,-0.5330863202314747,0,0.8733937391955557,3.0
CLI233,0,0,-1.243562889450605,0,3,<10annos,Bajo,4,1999,2,-0.7136494834743227,Granada,2.927,-0.5330863202314747,0,0.30230095762288467,0.5
CLI234,0,1,1.4149658801080909,1,8,+20annos,Alto,2,1950,1,-0.6734875274686087,Guadalajara,0.583,-0.5330863202314747,0,0.006676458926443162,3.0
CLI235,1,0,-1.3520742677999396,0,3,<10annos,Bajo,4,2001,2,-1.069043309055784,Granada,2.133,-0.5330863202314747,0,-0.28222930116326106,3.0
CLI236,0,0,-0.3212161734812615,1,0,+20annos,Bajo,1,1982,3,-0.1607739051175741,ivila,0.709,0.16444116979956172,0,0.06714510638707892,0.5
CLI237,1,0,-0.9180287544026013,0,3,<10annos,Bajo,4,1993,3,-1.0571413810821806,Salamanca,1.698,-0.5330863202314747,1,-1.155665320039111,3.0
CLI238,0,0,-0.7010059977039323,0,3,10-20annos,Bajo,5,1989,3,-0.9332428749493848,Caceres,1.077,-0.5330863202314747,0,-1.3370712624210181,3.0
CLI239,0,0,-0.6467503085292651,1,8,10-20annos,Bajo,4,1988,3,-0.7682516933247876,Caceres,1.307,-0.5330863202314747,1,-1.1489465814323736,3.0
CLI240,0,1,0.7638976100120838,0,8,+20annos,Alto,4,1962,1,0.12038799054321386,Malaga,1.678,-0.5330863202314747,0,0.7188627512405977,3.0
CLI241,0,1,0.5468748533134147,1,0,+20annos,Bajo,2,1966,1,-0.41844218465985106,Castellon,0.661,0.16444116979956172,0,0.48370690000479194,3.0
CLI242,1,1,0.8181532991867511,0,2,+20annos,Alto,5,1961,1,0.76103323680009,Burgos,1.404,-0.5330863202314747,0,1.820735882745516,4.0
CLI243,0,1,0.9266646775360855,1,0,+20annos,Medio,3,1959,1,0.3033448786113783,Valladolid,0.681,1.2107324048461163,1,-0.5912912770731772,3.0
CLI244,0,1,-1.0807958219266032,1,3,<10annos,Alto,4,1996,3,-0.7070216325885482,Albacete,2.03,-0.5330863202314747,0,-0.16801074484872683,3.0
CLI245,1,1,0.9266646775360855,1,0,+20annos,Medio,6,1959,1,0.7995593827999532,Caceres,1.6,-0.5330863202314747,0,-0.09410462017461645,3.0
CLI246,0,1,-0.429727551830596,1,0,10-20annos,Bajo,4,1984,3,0.708348873163381,Caceres,1.169,-0.5330863202314747,0,-0.9944155934774156,3.0
CLI247,1,1,-0.37547186265592875,1,7,10-20annos,Bajo,2,1983,3,1.793849830149278,Orense,1.629,0.16444116979956172,0,-1.1959777516795347,3.0
CLI248,1,0,-1.2978185786252723,0,5,<10annos,Bajo,3,2000,2,-1.0115361262638947,Palencia,13.395,-0.5330863202314747,0,0.8868312164090304,3.0
CLI249,1,1,-0.04993772760792519,1,0,+20annos,Bajo,2,1977,1,0.38011513440319944,Teruel,1.424,0.16444116979956172,0,-1.4176961257018659,3.0
CLI250,1,1,-0.15844910595725972,1,0,+20annos,Bajo,2,1979,1,1.6485447758364704,Badajoz,1.583,0.16444116979956172,0,-1.4512898187355525,3.0
CLI251,0,0,-1.3520742677999396,0,4,<10annos,Bajo,5,2001,2,-1.1734249096015335,Segovia,14.085,-0.5330863202314747,0,1.6863611106107699,4.0
CLI252,0,0,0.3298520966147456,0,4,+20annos,Bajo,1,1970,1,1.6422553684001824,Santa Cruz de Tenerife,0.642,2.6057873849081887,0,0.6449566265664873,3.0
CLI253,1,0,-0.3212161734812615,1,5,+20annos,Bajo,1,1982,3,-0.4147475103362917,Guipiºzcoa,0.893,0.16444116979956172,0,0.49042563861152927,3.0
CLI254,1,1,0.22134071826541113,0,0,+20annos,Medio,4,1972,1,0.9462182109107063,ivila,1.619,-0.5330863202314747,0,0.4098007753306816,0.5
CLI255,1,1,1.5777329476320927,1,8,+20annos,Alto,3,1947,1,1.903477304162066,Zamora,1.639,1.2107324048461163,0,-1.6931644085780955,3.0
CLI256,0,0,-0.7552616868785996,0,4,10-20annos,Bajo,4,1990,3,-1.0621052183413138,Ceuta,1.169,-0.5330863202314747,0,0.06714510638707892,0.5
CLI257,0,1,2.2830569069027673,0,8,+20annos,Medio,2,1934,0,-0.43302345660855474,Ciudad Real,1.17,-0.5330863202314747,0,-1.5319146820164002,3.0
CLI258,0,1,0.4383634749640802,0,2,+20annos,Bajo,1,1968,1,1.8855398013392894,Burgos,1.228,2.6057873849081887,0,0.2485510487689862,0.5
CLI259,0,0,-0.10419341678259245,0,1,+20annos,Bajo,1,1978,1,1.4822844312762993,Guadalajara,1.443,2.6057873849081887,1,-0.11426083599482836,3.0
CLI260,1,0,-0.3212161734812615,1,0,+20annos,Bajo,3,1982,3,-0.8781329999246903,Cuenca,1.33,-0.5330863202314747,0,-1.505039727589451,3.0
CLI261,1,1,-1.5148413353239414,0,2,<10annos,Alto,4,2004,2,-0.9775507632113066,Tarragona,1.098,-0.5330863202314747,0,1.4579239979817016,4.0
CLI262,1,1,0.3841077857894129,1,0,+20annos,Medio,3,1969,1,1.6770022292141147,Palencia,0.603,1.2107324048461163,0,-0.3158229941969476,3.0
CLI263,0,0,0.16708502909074385,1,5,+20annos,Bajo,1,1973,1,-0.14215951539582466,Valladolid,1.502,0.16444116979956172,0,-0.30238551698347294,3.0
CLI264,0,1,1.6862443259814273,0,8,+20annos,Alto,3,1945,0,-0.6644623688156394,Tarragona,0.994,-0.5330863202314747,0,-0.5039476751855921,3.0
CLI265,0,0,-0.6467503085292651,0,4,10-20annos,Bajo,4,1988,3,-0.8343327768369981,La Corui±a,1.054,-0.5330863202314747,1,-0.8667595599494068,3.0
CLI266,0,0,-1.0807958219266032,0,1,<10annos,Bajo,7,1996,3,-0.7232105109223121,Sevilla,2.306,-0.5330863202314747,1,-0.9137907301965679,3.0
CLI267,0,1,1.9032670826800964,0,7,+20annos,Alto,2,1941,0,-0.13341639295076055,Vizcaya,0.622,-0.5330863202314747,0,-1.659570715544409,3.0
CLI268,1,0,1.6862443259814273,1,0,+20annos,Bajo,1,1945,0,0.10792199015379986,Salamanca,0.994,0.16444116979956172,0,-1.6528519769376717,3.0
CLI269,0,1,1.6862443259814273,1,0,+20annos,Medio,3,1945,0,0.3168544129700419,Cadiz,1.502,1.2107324048461163,1,-0.5845725384664399,3.0
CLI270,1,1,-0.429727551830596,1,7,10-20annos,Bajo,6,1984,3,0.013045009814458825,Lugo,2.043,-0.5330863202314747,0,-0.8130096510955083,3.0
CLI271,1,1,-0.21270479513192697,1,0,+20annos,Bajo,2,1980,1,-0.02091214961733862,Jaen,0.801,0.16444116979956172,1,-0.3292604714104222,3.0
CLI272,0,0,-0.9180287544026013,1,7,<10annos,Bajo,4,1993,3,-0.6888585007994473,Cadiz,2.02,-0.5330863202314747,0,1.4310490435547523,4.0
CLI273,0,0,-0.9180287544026013,1,5,<10annos,Bajo,3,1993,3,-0.9902987998086259,Castellon,1.56,-0.5330863202314747,1,-0.6987910947809741,3.0
CLI274,1,1,-1.460585646149274,0,7,<10annos,Alto,3,2003,2,-1.1239275551141543,Barcelona,1.754,-0.5330863202314747,0,1.7669859738916176,4.0
CLI275,1,1,-0.04993772760792519,1,0,+20annos,Bajo,2,1977,1,1.0564097573393048,Melilla,1.385,0.16444116979956172,0,0.3493321278700458,0.5
CLI276,0,1,-0.4839832410052633,1,0,10-20annos,Medio,2,1985,3,-0.7606649193321352,Badajoz,1.399,-0.5330863202314747,0,-0.456916504938431,3.0
CLI277,1,1,1.3064545017587563,1,8,+20annos,Alto,2,1952,1,-0.19038770694763002,Soria,1.463,0.16444116979956172,1,-0.06722966574766721,3.0
CLI278,1,1,0.49261916413874746,1,2,+20annos,Alto,4,1967,1,0.7189534345806201,Jaen,1.287,1.2107324048461163,0,1.4310490435547523,1.0
CLI279,0,0,-0.21270479513192697,1,0,+20annos,Bajo,1,1980,1,0.021477892430827126,Alicante,1.307,0.16444116979956172,0,-0.9876968548706783,3.0
CLI280,0,1,1.5234772584574254,0,4,+20annos,Bajo,3,1948,1,0.49219632342476344,Barcelona,1.326,-0.5330863202314747,0,0.7054252740271231,3.0
CLI281,0,0,-1.2978185786252723,0,3,<10annos,Bajo,3,2000,2,-1.2194814223524681,Santa Cruz de Tenerife,12.705,-0.5330863202314747,0,-0.49051019797211753,3.0
CLI282,1,1,0.22134071826541113,1,2,+20annos,Medio,4,1972,1,1.3208187022505182,Toledo,0.876,1.2107324048461163,0,-0.3426979486238968,3.0
CLI283,1,1,-0.8637730652279342,1,6,10-20annos,Alto,2,1992,3,-1.0267660814907804,Lugo,1.698,-0.5330863202314747,1,-1.2161339674997467,3.0
CLI284,1,1,0.16708502909074385,1,0,+20annos,Medio,3,1973,1,-0.801137115166545,Albacete,0.915,-0.5330863202314747,0,-1.6662894541511464,3.0
CLI285,1,0,-0.7010059977039323,1,0,10-20annos,Bajo,2,1989,3,-0.9646899121308252,Baleares,1.652,-0.5330863202314747,0,-1.7469143174319939,3.0
CLI286,0,0,-0.3212161734812615,1,3,+20annos,Bajo,1,1982,3,0.5621977102268575,Guadalajara,1.399,0.16444116979956172,0,1.4377677821614896,1.0
CLI287,1,1,0.9266646775360855,1,0,+20annos,Bajo,1,1959,1,1.5316689712805165,Navarra,1.639,0.16444116979956172,0,0.9472998638696661,1.0
CLI288,0,0,-1.026540132751936,1,7,<10annos,Bajo,1,1995,3,-0.8054804727682865,Orense,2.685,-0.5330863202314747,0,-1.1825402744660602,3.0
CLI289,1,0,-1.026540132751936,1,3,<10annos,Bajo,2,1995,3,-0.8189053962645785,Guipiºzcoa,1.685,-0.5330863202314747,0,-1.5386334206231373,3.0
CLI290,1,0,-0.9180287544026013,0,6,<10annos,Bajo,1,1993,3,-0.9691178805949383,Cadiz,0.939,-0.5330863202314747,0,1.3437054416671672,3.0
CLI291,0,1,0.5468748533134147,1,4,+20annos,Medio,3,1966,1,2.080229395656314,LLeida,1.228,1.2107324048461163,0,-0.7391035264213979,3.0
CLI292,0,0,-0.04993772760792519,1,7,+20annos,Bajo,1,1977,1,0.9190581240894264,Cuenca,1.6,2.6057873849081887,0,1.4847989524086507,4.0
CLI293,1,0,-0.9722844435772686,0,5,<10annos,Bajo,3,1994,3,-1.0447317879343476,Almeri­a,0.801,-0.5330863202314747,0,2.015579302340898,4.0
CLI294,0,0,-0.7010059977039323,0,0,10-20annos,Bajo,8,1989,3,-0.9072391365805167,Almeri­a,1.284,-0.5330863202314747,1,-0.17472948345546413,3.0
CLI295,1,0,-1.026540132751936,0,4,<10annos,Bajo,4,1995,3,-0.8434425463523392,ilava,11.325,-0.5330863202314747,1,-0.1478545290285149,3.0
CLI296,0,0,-0.7552616868785996,0,7,10-20annos,Bajo,2,1990,3,-0.8981857743067567,Huelva,0.686,-0.5330863202314747,1,-0.7726972194550844,3.0
CLI297,1,1,-0.26696048430659425,1,2,+20annos,Alto,3,1981,3,0.7968236315832719,Alicante,1.606,-0.5330863202314747,0,-0.6651974017472876,3.0
CLI298,0,1,-0.04993772760792519,0,4,+20annos,Bajo,3,1977,1,1.2959431087132713,Lugo,15.215,-0.5330863202314747,0,-1.7401955788252566,3.0
CLI299,1,1,-1.0807958219266032,0,5,<10annos,Bajo,2,1996,3,-0.8894990591032738,Badajoz,1.374,-0.5330863202314747,0,-1.4445710801288152,3.0
CLI300,1,1,-0.21270479513192697,1,0,+20annos,Alto,3,1980,1,0.525843243027865,Malaga,1.054,-0.5330863202314747,0,-0.8600408213426695,3.0
CLI301,0,1,-0.21270479513192697,1,7,+20annos,Medio,2,1980,1,1.557644506028594,Valladolid,1.514,0.16444116979956172,0,0.3291759120498339,0.5
CLI302,1,1,1.1436874342347545,1,7,+20annos,Medio,3,1955,1,1.6630414369228026,Orense,0.837,1.2107324048461163,1,-0.4300415505114818,3.0
CLI303,0,1,-0.9722844435772686,1,3,<10annos,Bajo,2,1994,3,-0.7358739366572599,Zaragoza,1.077,-0.5330863202314747,0,-0.1612920062419895,3.0
CLI304,1,0,-0.9722844435772686,1,3,<10annos,Bajo,3,1994,3,-0.738863520461056,Huelva,1.951,-0.5330863202314747,0,1.1555807606785227,3.0
CLI305,0,0,-1.460585646149274,0,3,<10annos,Bajo,2,2003,2,-1.1435572751843628,Barcelona,1.995,-0.5330863202314747,0,-0.29566677837673566,3.0
CLI306,0,1,2.5543353527761035,1,8,+20annos,Alto,2,1929,0,-0.5358820616316157,Guipiºzcoa,0.681,0.16444116979956172,0,1.1085495904313616,3.0
CLI307,1,1,-0.15844910595725972,1,6,+20annos,Alto,2,1979,1,0.7497799921046688,Santa Cruz de Tenerife,1.813,0.16444116979956172,0,0.5508942860721651,1.0
CLI308,0,1,-0.9722844435772686,1,0,<10annos,Medio,2,1994,3,-0.9828530439199261,Melilla,1.169,-0.5330863202314747,0,1.3571429188806419,3.0
CLI309,0,1,1.5777329476320927,0,5,+20annos,Medio,2,1947,1,-0.6169110641628067,Gerona,0.915,-0.5330863202314747,1,-1.0884779339717379,3.0
CLI310,0,1,0.5468748533134147,0,4,+20annos,Medio,4,1966,1,-0.6509246308361852,Santa Cruz de Tenerife,0.681,-0.5330863202314747,0,1.115268329038099,3.0
CLI311,0,1,0.3298520966147456,0,4,+20annos,Medio,4,1970,1,0.6258250787302919,Badajoz,1.482,-0.5330863202314747,0,-1.552070897836612,3.0
CLI312,1,1,0.7096419208374165,0,2,+20annos,Bajo,1,1963,1,-0.8123339526203852,Guipiºzcoa,1.385,-0.5330863202314747,0,0.16792618548813854,0.5
CLI313,0,1,0.8181532991867511,1,4,+20annos,Medio,4,1961,1,1.4509220049572307,Palencia,0.72,1.2107324048461163,1,-0.38301038026432066,3.0
CLI314,1,1,2.3373125960774344,0,8,+20annos,Bajo,1,1933,0,-0.6462428297849573,Navarra,15.215,-0.5330863202314747,1,-0.1478545290285149,3.0
CLI315,1,1,-0.04993772760792519,0,2,+20annos,Alto,4,1977,1,1.9418624320579767,Orense,1.6,5.395897345032335,0,-0.5912912770731772,3.0
CLI316,1,1,-0.429727551830596,0,5,10-20annos,Bajo,3,1984,3,-0.7260026693805746,Cuenca,0.801,-0.5330863202314747,0,-0.060510927140929906,3.0
CLI317,1,1,1.7947557043307618,1,8,+20annos,Bajo,2,1943,0,0.32260795161130995,Palencia,0.955,0.16444116979956172,1,0.17464492409487584,0.5
CLI318,0,0,-0.8095173760532669,0,1,10-20annos,Bajo,4,1991,3,-1.010548999536226,Guipiºzcoa,1.399,-0.5330863202314747,1,0.38964455951046967,0.5
CLI319,0,0,-0.37547186265592875,1,0,10-20annos,Bajo,2,1983,3,-0.37216004294259225,Navarra,1.054,0.16444116979956172,0,0.8733937391955557,3.0
CLI320,0,0,-1.2978185786252723,0,6,<10annos,Bajo,1,2000,2,-1.1030286721083722,Valencia,1.65,-0.5330863202314747,1,0.5240193316452157,3.0
CLI321,1,0,-1.460585646149274,0,3,<10annos,Bajo,4,2003,2,-0.9516034320840195,Cordoba,1.685,-0.5330863202314747,1,0.10745753802750277,0.5
CLI322,1,1,1.5777329476320927,1,4,+20annos,Alto,2,1947,1,0.662743618345095,LLeida,1.033,0.16444116979956172,0,-1.552070897836612,3.0
CLI323,1,1,2.717102420300105,1,8,+20annos,Bajo,1,1926,0,-0.6767873511011007,Murcia,0.661,-0.5330863202314747,0,-1.7334768402185194,3.0
CLI324,1,0,-1.5148413353239414,0,3,<10annos,Bajo,4,2004,2,-1.0219714659563905,ivila,2.306,-0.5330863202314747,0,-0.8197283897022456,3.0
CLI325,1,0,-1.0807958219266032,1,5,<10annos,Bajo,1,1996,3,-0.8521292615558222,LLeida,1.512,-0.5330863202314747,1,-0.5778537998597025,3.0
CLI326,0,0,0.1128293399160766,1,0,+20annos,Bajo,1,1974,1,1.3092270141056108,Toledo,1.502,0.16444116979956172,0,-0.28222930116326106,3.0
CLI327,0,0,-0.4839832410052633,1,0,10-20annos,Bajo,1,1985,3,-1.062161625582895,Murcia,0.686,-0.5330863202314747,0,0.38292582090373234,0.5
